id,source_name,url,description,external_id
course-of-action--7c1796c7-9fc3-4c3e-9416-527295bf5d95,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--7c39ebbf-244e-4d1c-b0ac-b282453ece43,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--7da0387c-ba92-4553-b291-b636ee42b2eb,mitre-attack,https://attack.mitre.org/mitigations/M1046,,M1046
course-of-action--7ee0879d-ce4f-4f54-a96b-c532dfb98ffd,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--809b79cd-be78-4597-88d1-5496d1d9993a,mitre-attack,https://attack.mitre.org/mitigations/T1154,,T1154
course-of-action--80c91478-ac87-434f-bee7-11f37aec4d74,Microsoft ASR Nov 2017,https://docs.microsoft.com/windows/threat-protection/windows-defender-exploit-guard/enable-attack-surface-reduction,"Brower, N. & D'Souza-Wiltshire, I. (2017, November 9). Enable Attack surface reduction. Retrieved February 3, 2018.",
course-of-action--82c21600-ccb6-4232-8c04-ef3792b56628,CERT-EU DDoS March 2017,http://cert.europa.eu/static/WhitePapers/CERT-EU_Security_Whitepaper_DDoS_17-003.pdf,"Meintanis, S., Revuelto, V., Socha, K.. (2017, March 10). DDoS Overview and Response Guide. Retrieved April 24, 2019.",
course-of-action--82d8e990-c901-4aed-8596-cc002e7eb307,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--82fbc58b-171d-4a2d-9a20-c6b2a716bd08,Securelist Digital Certificates,https://securelist.com/why-you-shouldnt-completely-trust-files-signed-with-digital-certificates/68593/,"Ladikov, A. (2015, January 29). Why You Shouldn’t Completely Trust Files Signed with Digital Certificates. Retrieved March 31, 2016.",
course-of-action--83130e62-bca6-4a81-bd4b-8e233bd49db6,mitre-attack,https://attack.mitre.org/mitigations/T1501,,T1501
course-of-action--84d633a4-dd93-40ca-8510-40238c021931,mitre-attack,https://attack.mitre.org/mitigations/T1158,,T1158
course-of-action--86598de0-b347-4928-9eb0-0acbfc21908c,mitre-attack,https://attack.mitre.org/mitigations/M1030,,M1030
course-of-action--874c0166-e407-45c2-a1d9-e4e3a6570fd8,mitre-attack,https://attack.mitre.org/mitigations/M1019,,M1019
course-of-action--8a61f6b9-6b7a-4cf2-8e08-f1e26434f6df,mitre-attack,https://attack.mitre.org/mitigations/T1141,,T1141
course-of-action--8b36d944-f274-4d46-9acd-dbba6927ce7a,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--8bd1ae32-a686-48f4-a6f8-470287f76152,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--8c918d8a-11c5-4ffd-af10-e74bc06bdfae,Secure Host Baseline EMET,https://github.com/iadgov/Secure-Host-Baseline/tree/master/EMET,"National Security Agency. (2016, May 4). Secure Host Baseline EMET. Retrieved June 22, 2016.",
course-of-action--8f6b5ca6-263a-4ea9-98f3-afd2a3cd8119,mitre-attack,https://attack.mitre.org/mitigations/T1193,,T1193
course-of-action--902286b2-96cc-4dd7-931f-e7340c9961da,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--90c218c3-fbf8-4830-98a7-e8cfb7eaa485,mitre-attack,https://attack.mitre.org/mitigations/M1027,,M1027
course-of-action--90f39ee1-d5a3-4aaa-9f28-3b42815b0d46,mitre-attack,https://attack.mitre.org/mitigations/M1040,,M1040
course-of-action--910482b1-6749-4934-abcb-3e34d58294fc,Microsoft Protected View,https://support.office.com/en-us/article/What-is-Protected-View-d6f09ac7-e6b9-4495-8e43-2bbcdbcb6653,"Microsoft. (n.d.). What is Protected View?. Retrieved November 22, 2017.",
course-of-action--91816292-3686-4a6e-83c4-4c08513b9b57,MSitPros CMSTP Aug 2017,https://msitpros.com/?p=3960,"Moe, O. (2017, August 15). Research on CMSTP.exe. Retrieved April 11, 2018.",
course-of-action--92c28497-2820-445e-9f3e-a03dd77dc0c8,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--92e6d080-ca3f-4f95-bc45-172a32c4e502,Wikipedia Control Flow Integrity,https://en.wikipedia.org/wiki/Control-flow_integrity,"Wikipedia. (2018, January 11). Control-flow integrity. Retrieved March 12, 2018.",
course-of-action--9378f139-10ef-4e4b-b679-2255a0818902,NSA MS AppLocker,https://apps.nsa.gov/iaarchive/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm,"NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.",
course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,mitre-attack,https://attack.mitre.org/mitigations/M1018,,M1018
course-of-action--943d370b-2054-44df-8be2-ab4139bde1c5,Microsoft Configure LSA,https://technet.microsoft.com/en-us/library/dn408187.aspx,"Microsoft. (2013, July 31). Configuring Additional LSA Protection. Retrieved June 24, 2015.",
course-of-action--94927849-03e3-4a07-8f4c-9ee21b626719,mitre-attack,https://attack.mitre.org/mitigations/T1165,,T1165
course-of-action--94e95eeb-7cdb-4bd7-afba-f32fda303dbb,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--94f6b4f5-b528-4f50-91d5-f66457c2f8f7,mitre-attack,https://attack.mitre.org/mitigations/T1185,,T1185
course-of-action--95c29444-49f9-49f7-8b20-bcd68d8fcaa6,NSA MS AppLocker,https://apps.nsa.gov/iaarchive/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm,"NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.",
course-of-action--95ddb356-7ba0-4bd9-a889-247262b8946f,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--96150c35-466f-4f0a-97a9-ae87ee27f751,TechNet Secure Boot Process,https://docs.microsoft.com/en-us/windows/security/information-protection/secure-the-windows-10-boot-process,"Microsoft. (n.d.). Secure the Windows 10 boot process. Retrieved April 23, 2020.",
course-of-action--96913243-2b5e-4483-a65c-bb152ddd2f04,NSA MS AppLocker,https://apps.nsa.gov/iaarchive/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm,"NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.",
course-of-action--97d8eadb-0459-4c1d-bf1a-e053bd75df61,OWASP Top 10 2017,https://owasp.org/www-project-top-ten/OWASP_Top_Ten_2017/,"OWASP. (2017, April 16). OWASP Top 10 2017 - The Ten Most Critical Web Application Security Risks. Retrieved February 12, 2019.",
course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitre-attack,https://attack.mitre.org/mitigations/M1022,,M1022
course-of-action--9a5b7194-88e0-4579-b82f-e3c27b8cca80,mitre-attack,https://attack.mitre.org/mitigations/T1136,,T1136
course-of-action--9a902722-cecd-4fbe-a6c9-49333aa0f8c2,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--9ab7de33-99b2-4d8d-8cf3-182fa0015cc2,NSA MS AppLocker,https://apps.nsa.gov/iaarchive/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm,"NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.",
course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,mitre-attack,https://attack.mitre.org/mitigations/M1026,,M1026
course-of-action--9da16278-c6c5-4410-8a6b-9c16ce8005b3,TechNet Screensaver GP,https://technet.microsoft.com/library/cc938799.aspx,"Microsoft. (n.d.). Customizing the Desktop. Retrieved December 5, 2017.",
course-of-action--9e57c770-5a39-49a2-bb91-253ba629e3ac,Microsoft Configure LSA,https://technet.microsoft.com/en-us/library/dn408187.aspx,"Microsoft. (2013, July 31). Configuring Additional LSA Protection. Retrieved June 24, 2015.",
course-of-action--a0d8db1d-a731-4428-8209-c07175f4b1fe,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--a13e35cc-8c90-4d77-a965-5461042c1612,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--a1482e43-f3ff-4fbd-94de-ad1244738166,Microsoft W32Time May 2017,https://docs.microsoft.com/windows-server/networking/windows-time-service/windows-time-service-tools-and-settings,"Mathers, B. (2017, May 31). Windows Time Service Tools and Settings. Retrieved March 26, 2018.",
course-of-action--a2c36a5d-4058-475e-8e77-fff75e50d3b9,mitre-attack,https://attack.mitre.org/mitigations/M1024,,M1024
course-of-action--a3e12b04-8598-4909-8855-2c97c1e7d549,AdSecurity Cracking Kerberos Dec 2015,https://adsecurity.org/?p=2293,"Metcalf, S. (2015, December 31). Cracking Kerberos TGS Tickets Using Kerberoast – Exploiting Kerberos to Compromise the Active Directory Domain. Retrieved March 22, 2018.",
course-of-action--a569295c-a093-4db4-9fb4-7105edef85ad,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--a6a47a06-08fc-4ec4-bdc3-20373375ebb9,mitre-attack,https://attack.mitre.org/mitigations/M1049,,M1049
course-of-action--a766ce73-5583-48f3-b7c0-0bb43c6ef8c7,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--a90da496-b460-47e8-92e7-cc36eb00bd9a,mitre-attack,https://attack.mitre.org/mitigations/T1121,,T1121
course-of-action--a98be93b-a75b-4dd4-8a72-4dfd0b5e25bb,TechRepublic Wireless GPO FEB 2009,https://www.techrepublic.com/blog/data-center/configuring-wireless-settings-via-group-policy/,"Schauland, D. (2009, February 24). Configuring Wireless settings via Group Policy. Retrieved July 26, 2018.",
course-of-action--aaa92b37-f96c-4a0a-859c-b1cb6faeb13d,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--ac008435-af58-4f77-988a-c9b96c5920f5,InsiderThreat NTFS EA Oct 2017,https://blog.stealthbits.com/attack-step-3-persistence-ntfs-extended-attributes-file-system-attacks,"Sander, J. (2017, October 12). Attack Step 3: Persistence with NTFS Extended Attributes – File System Attacks. Retrieved March 21, 2018.",
course-of-action--ace4daee-f914-4707-be75-843f16da2edf,mitre-attack,https://attack.mitre.org/mitigations/T1139,,T1139
course-of-action--ad7f983d-d5a8-4fce-a38c-b68eda61bf4e,mitre-attack,https://attack.mitre.org/mitigations/T1192,,T1192
course-of-action--ae56a49d-5281-45c5-ab95-70a1439c338e,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--aeff5887-8f9e-48d5-a523-9b395e2ce80a,Microsoft Disable NTLM Nov 2012,https://technet.microsoft.com/library/jj865668.aspx,"Microsoft. (2012, November 29). Using security policies to restrict NTLM traffic. Retrieved December 4, 2017.",
course-of-action--af093bc8-7b59-4e2a-9da8-8e839b4c50c6,mitre-attack,https://attack.mitre.org/mitigations/T1219,,T1219
course-of-action--b045d015-6bed-4490-bd38-56b41ece59a0,mitre-attack,https://attack.mitre.org/mitigations/M1032,,M1032
course-of-action--b52f41b9-ccf6-4da7-a6c0-167eeb71fbd8,Technospot Chrome Extensions GP,http://www.technospot.net/blogs/block-chrome-extensions-using-google-chrome-group-policy-settings/,"Mohta, A. (n.d.). Block Chrome Extensions using Google Chrome Group Policy Settings. Retrieved January 10, 2018.",
course-of-action--b5dbb4c5-b0b1-40b1-80b6-e9e84ab90067,mitre-attack,https://attack.mitre.org/mitigations/M1054,,M1054
course-of-action--b70627f7-3b43-4c6f-8fc0-c918c41f8f72,mitre-attack,https://attack.mitre.org/mitigations/T1207,,T1207
course-of-action--b7b2c89c-09c1-4b71-ae7c-000ec2893aab,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--b8d57b16-d8e2-428c-a645-1083795b3445,TechNet Removable Media Control,https://technet.microsoft.com/en-us/library/cc772540(v=ws.10).aspx,"Microsoft. (2007, August 31). https://technet.microsoft.com/en-us/library/cc771759(v=ws.10).aspx. Retrieved April 20, 2016.",
course-of-action--b91c2f9e-c1a0-44df-95f0-9e7c9d1d5e55,AdSecurity Kerberos GT Aug 2015,https://adsecurity.org/?p=1640,"Metcalf, S. (2015, August 7). Kerberos Golden Tickets are Now More Golden. Retrieved December 1, 2017.",
course-of-action--b9f0c069-abbe-4a07-a245-2481219a1463,mitre-attack,https://attack.mitre.org/mitigations/M1048,,M1048
course-of-action--ba06d68a-4891-4eb5-b634-152e05ec60ee,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--bb25b897-bfc7-4128-839d-52e9764dbfa6,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--bcc91b8c-f104-4710-964e-1d5409666736,US-CERT Alert TA15-314A Web Shells,https://www.us-cert.gov/ncas/alerts/TA15-314A,"US-CERT. (2015, November 13). Compromised Web Servers and Web Shells - Threat Awareness and Guidance. Retrieved June 8, 2016.",
course-of-action--bcee7b05-89a6-41a5-b7aa-fce4da7ede9e,GitHub IAD Secure Host Baseline UAC Filtering,https://github.com/iadgov/Secure-Host-Baseline/blob/master/Windows/Group%20Policy%20Templates/en-US/SecGuide.adml,"NSA IAD. (2017, January 24). MS Security Guide. Retrieved December 18, 2017.",
course-of-action--bd2554b8-634f-4434-a986-9b49c29da2ae,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--beb45abb-11e8-4aef-9778-1f9ac249784f,Github UACMe,https://github.com/hfiref0x/UACME,"UACME Project. (2016, June 16). UACMe. Retrieved July 26, 2016.",
course-of-action--c085476e-1964-4d7f-86e1-d8657a7741e8,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--c1676218-c16a-41c9-8f7a-023779916e39,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--c3cf2312-3aab-4aaf-86e6-ab3505430482,mitre-attack,https://attack.mitre.org/mitigations/T1163,,T1163
course-of-action--c47a9b55-8f61-4b82-b833-1db6242c754e,mitre-attack,https://attack.mitre.org/mitigations/T1168,,T1168
course-of-action--c61e2da1-f51f-424c-b152-dc930d4f2e70,mitre-attack,https://attack.mitre.org/mitigations/T1480,,T1480
course-of-action--c61fee9f-16fb-4f8c-bbf0-869093fcd4a6,Microsoft Replace Process Token,https://docs.microsoft.com/windows/device-security/security-policy-settings/replace-a-process-level-token,"Brower, N., Lich, B. (2017, April 19). Replace a process level token. Retrieved December 19, 2017.",
course-of-action--c620e3a1-fff5-424f-abea-d2b0f3616f67,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--c7e49501-6021-414f-bfa1-94519d8ec314,Anomali Template Injection MAR 2018,https://forum.anomali.com/t/credential-harvesting-and-malicious-file-delivery-using-microsoft-office-template-injection/2104,"Intel_Acquisition_Team. (2018, March 1). Credential Harvesting and Malicious File Delivery using Microsoft Office Template Injection. Retrieved July 20, 2018.",
course-of-action--c861bcb1-946f-450d-ab75-d4e3c1103a56,mitre-attack,https://attack.mitre.org/mitigations/T1194,,T1194
course-of-action--c88151a5-fe3f-4773-8147-d801587065a4,mitre-attack,https://attack.mitre.org/mitigations/T1017,,T1017
course-of-action--c95c8b5c-b431-43c9-9557-f494805e2502,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--cb825b86-3f3b-4686-ba99-44878f5d3173,Microsoft BITS,https://msdn.microsoft.com/library/windows/desktop/bb968799.aspx,"Microsoft. (n.d.). Background Intelligent Transfer Service. Retrieved January 12, 2018.",
course-of-action--cba5667e-e3c6-44a4-811c-266dbc00e440,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,mitre-attack,https://attack.mitre.org/mitigations/M1047,,M1047
course-of-action--cdecc44a-1dbf-4c1f-881c-f21e3f47272a,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--cfc2d2fc-14ff-495f-bd99-585be47b804f,mitre-attack,https://attack.mitre.org/mitigations/T1138,,T1138
course-of-action--cfd2cd3b-93e7-4b3e-ab46-f8bcafdbdfcf,mitre-attack,https://attack.mitre.org/mitigations/T1129,,T1129
course-of-action--d01f473f-3cdc-4867-9e55-1de9cf1986f0,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--d0415180-51e9-40ce-b57c-c332b0b441f2,Netspi PowerShell Execution Policy Bypass,https://blog.netspi.com/15-ways-to-bypass-the-powershell-execution-policy/,"Sutherland, S. (2014, September 9). 15 Ways to Bypass the PowerShell Execution Policy. Retrieved July 23, 2015.",
course-of-action--d0fcf37a-b6c4-4745-9c43-4fcdb8bfc88e,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--d256cb63-b021-4b4a-bb6d-1b42eea179a3,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--d2a24649-9694-4c97-9c62-ce7b270bf6a3,mitre-attack,https://attack.mitre.org/mitigations/M1050,,M1050
course-of-action--d2dce10b-3562-4d61-b2f5-7c6384b038e2,mitre-attack,https://attack.mitre.org/mitigations/T1170,,T1170
course-of-action--d45f03a8-790a-4f90-b956-cd7e5b8886bf,US-CERT Alert TA13-175A Risks of Default Passwords on the Internet,https://www.us-cert.gov/ncas/alerts/TA13-175A,"US-CERT. (n.d.). Risks of Default Passwords on the Internet. Retrieved April 12, 2019.",
course-of-action--d4fd04e0-d1a4-4b5a-a5bb-16683cdbcce2,mitre-attack,https://attack.mitre.org/mitigations/T1133,,T1133
course-of-action--d5dce4b9-f1fa-4c03-aff9-ce177246cb64,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--d7c49196-b40e-42bc-8eed-b803113692ed,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--d8787791-d22e-45bb-a9a8-251d8d0a1ff2,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--d9727aee-48b8-4fdb-89e2-4c49746ba4dd,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--d9f4b5fa-2a39-4bdf-b40a-ea998933cd6d,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--da987565-27b6-4b31-bbcd-74b909847116,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--dbf0186e-722d-4a0a-af6a-b3460f162f84,mitre-attack,https://attack.mitre.org/mitigations/T1206,,T1206
course-of-action--dc43c2fe-355e-4a79-9570-3267b0992784,mitre-attack,https://attack.mitre.org/mitigations/T1157,,T1157
course-of-action--dd9a85ad-6a92-4986-a215-b01d0ce7b987,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--e0703d4f-3972-424a-8277-84004817e024,Corio 2008,http://technet.microsoft.com/en-us/magazine/2008.06.srp.aspx,"Corio, C., & Sayana, D. P. (2008, June). Application Lockdown with Software Restriction Policies. Retrieved November 18, 2014.",
course-of-action--e333cf16-5bfa-453e-8e6a-3a4c63d6bfcc,mitre-attack,https://attack.mitre.org/mitigations/T1152,,T1152
course-of-action--e3388c78-2a8d-47c2-8422-c1398b324462,mitre-attack,https://attack.mitre.org/mitigations/M1015,,M1015
course-of-action--e547ed6a-f1ca-40df-8613-2ce27927f145,TechNet Removable Media Control,https://technet.microsoft.com/en-us/library/cc772540(v=ws.10).aspx,"Microsoft. (2007, August 31). https://technet.microsoft.com/en-us/library/cc771759(v=ws.10).aspx. Retrieved April 20, 2016.",
course-of-action--e5d930e9-775a-40ad-9bdb-b941d8dfe86b,mitre-attack,https://attack.mitre.org/mitigations/M1051,,M1051
course-of-action--e8242a33-481c-4891-af63-4cf3e4cf6aff,mitre-attack,https://attack.mitre.org/mitigations/M1044,,M1044
course-of-action--e8d22ec6-2236-48de-954b-974d17492782,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--e9362d25-4427-446b-99e8-b8f0c3b86615,Ready.gov IT DRP,https://www.ready.gov/business/implementation/IT,"Ready.gov. (n.d.). IT Disaster Recovery Plan. Retrieved March 15, 2019.",
course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,mitre-attack,https://attack.mitre.org/mitigations/M1042,,M1042
course-of-action--ec418d1b-4963-439f-b055-f914737ef362,mitre-attack,https://attack.mitre.org/mitigations/T1118,,T1118
course-of-action--ec42d8be-f762-4127-80f4-f079ea6d7135,Microsoft ETW May 2018,https://docs.microsoft.com/windows/desktop/etw/event-tracing-portal,"Microsoft. (2018, May 30). Event Tracing. Retrieved September 6, 2018.",
course-of-action--ed202147-4026-4330-b5bd-1e8dfa8cf7cc,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--ef273807-c465-4728-9cee-5823422f42ee,SpectorOps Subverting Trust Sept 2017,https://specterops.io/assets/resources/SpecterOps_Subverting_Trust_in_Windows.pdf,"Graeber, M. (2017, September). Subverting Trust in Windows. Retrieved January 31, 2018.",
course-of-action--effb83a0-ead1-4b36-b7f6-b7bdf9c4616e,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--f0a42cad-9b1f-44da-a672-718f18381018,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--f27ef4f2-71fe-48b6-b7f4-02dcac14320e,mitre-attack,https://attack.mitre.org/mitigations/T1145,,T1145
course-of-action--f2cb6ce2-188d-4162-8feb-594f949b13dd,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--f2dcee22-c275-405e-87fd-48630a19dfba,Wikipedia Control Flow Integrity,https://en.wikipedia.org/wiki/Control-flow_integrity,"Wikipedia. (2018, January 11). Control-flow integrity. Retrieved March 12, 2018.",
course-of-action--f3d0c735-330f-43c2-8e8e-51bcfa51e8c3,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--f6469191-1814-4dbe-a081-2a6daf83a10b,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--f6b7c116-0821-4eb7-9b24-62bd09b3e575,mitre-attack,https://attack.mitre.org/mitigations/T1205,,T1205
