id,source_name,url,description,external_id
attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858,Arbor AnnualDoSreport Jan 2018,https://pages.arbornetworks.com/rs/082-KNA-087/images/13th_Worldwide_Infrastructure_Security_Report.pdf,"Philippe Alcoy, Steinthor Bjarnason, Paul Bowen, C.F. Chui, Kirill Kasavchnko, and Gary Sockrider of Netscout Arbor. (2018, January). Insight into the Global Threat Landscape - Netscout Arbor's 13th Annual Worldwide Infrastructure Security Report. Retrieved April 22, 2019.",
attack-pattern--39131305-9282-45e4-ac3b-591d2d4fc3ef,mitre-attack,https://attack.mitre.org/techniques/T1195/003,,T1195.003
attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,NT API Windows,https://undocumented.ntinternals.net/,"The NTinterlnals.net team. (n.d.). Nowak, T. Retrieved June 25, 2020.",
attack-pattern--3975dbb5-0e1e-4f5b-bae1-cf2ab84b46dc,Apple Unified Log Analysis Remote Login and Screen Sharing,https://sarah-edwards-xzkc.squarespace.com/blog/2020/4/30/analysis-of-apple-unified-logs-quarantine-edition-entry-6-working-from-home-remote-logins,"Sarah Edwards. (2020, April 30). Analysis of Apple Unified Logs: Quarantine Edition [Entry 6] – Working From Home? Remote Logins. Retrieved August 19, 2021.",
attack-pattern--3986e7fd-a8e9-4ecb-bfc6-55920855912b,Microsoft 4768 TGT 2017,https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4768,"Microsoft. (2017, April 19). 4768(S, F): A Kerberos authentication ticket (TGT) was requested. Retrieved August 24, 2020.",
attack-pattern--39a130e1-6ab7-434a-8bd2-418e7d9d6427,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--39cc9f64-cf74-4a48-a4d8-fe98c54a02e0,Koczwara Beacon Hunting Sep 2021,https://michaelkoczwara.medium.com/cobalt-strike-c2-hunting-with-shodan-c448d501a6e2,"Koczwara, M. (2021, September 7). Hunting Cobalt Strike C2 with Shodan. Retrieved October 12, 2021.",
attack-pattern--3a32740a-11b0-4bcf-b0a9-3abd0f6d3cd5,Splunk DarkGate,https://www.splunk.com/en_us/blog/security/enter-the-gates-an-analysis-of-the-darkgate-autoit-loader.html,"Splunk Threat Research Team. (2024, January 17). Enter The Gates: An Analysis of the DarkGate AutoIt Loader. Retrieved March 29, 2024.",
attack-pattern--3a40f208-a9c1-4efa-a598-4003c3681fb8,Cisco Blog Legacy Device Attacks,https://community.cisco.com/t5/security-blogs/attackers-continue-to-target-legacy-devices/ba-p/4169954,"Omar Santos. (2020, October 19). Attackers Continue to Target Legacy Devices. Retrieved October 20, 2020.",
attack-pattern--3aef9463-9a7a-43ba-8957-a867e07c1e6a,Sophos PowerShell Command History Forensics,https://community.sophos.com/products/malware/b/blog/posts/powershell-command-history-forensics,"Vikas, S. (2020, August 26). PowerShell Command History Forensics. Retrieved September 4, 2020.",
attack-pattern--3b0e52ce-517a-4614-a523-1bd5deef6c5e,VectorSec ForFiles Aug 2017,https://twitter.com/vector_sec/status/896049052642533376,"vector_sec. (2017, August 11). Defenders watching launches of cmd? What about forfiles?. Retrieved January 22, 2018.",
attack-pattern--3b3cbbe0-6ed3-4334-b543-3ddfd8c5642d,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--3b4121aa-fc8b-40c8-ac4f-afcb5838b72c,Google - Restore Cloud Snapshot,https://cloud.google.com/compute/docs/disks/restore-and-delete-snapshots,"Google. (2019, October 7). Restoring and deleting persistent disk snapshots. Retrieved October 8, 2019.",
attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,Exploiting Smartphone USB ,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.226.3427&rep=rep1&type=pdf,"Zhaohui Wang & Angelos Stavrou. (n.d.). Exploiting Smart-Phone USB Connectivity For Fun And Profit. Retrieved May 25, 2022.",
attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,US-CERT-TA18-106A,https://www.us-cert.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Alert (TA18-106A) Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,Carbon Black Obfuscation Sept 2016,https://www.carbonblack.com/2016/09/23/security-advisory-variants-well-known-adware-families-discovered-include-sophisticated-obfuscation-techniques-previously-associated-nation-state-attacks/,"Tedesco, B. (2016, September 23). Security Alert Summary. Retrieved February 12, 2018.",
attack-pattern--3d1b9d7e-3921-4d25-845a-7d9f15c0da44,SensePost NotRuler,https://github.com/sensepost/notruler,"SensePost. (2017, September 21). NotRuler - The opposite of Ruler, provides blue teams with the ability to detect Ruler usage against Exchange. Retrieved February 4, 2019.",
attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529,Emotet shutdown,https://thedfirreport.com/2022/11/28/emotet-strikes-again-lnk-file-leads-to-domain-wide-ransomware/,"The DFIR Report. (2022, November 8). Emotet Strikes Again – LNK File Leads to Domain Wide Ransomware. Retrieved March 6, 2023.",
attack-pattern--3d52e51e-f6db-4719-813c-48002a99f43a,MSTIC Nobelium Oct 2021,https://www.microsoft.com/security/blog/2021/10/25/nobelium-targeting-delegated-administrative-privileges-to-facilitate-broader-attacks/,"Microsoft Threat Intelligence Center. (2021, October 25). NOBELIUM targeting delegated administrative privileges to facilitate broader attacks. Retrieved March 25, 2022.",
attack-pattern--3dc8c101-d4db-4f4d-8150-1b5a76ca5f1b,Microsoft DEV-0537,https://www.microsoft.com/security/blog/2022/03/22/dev-0537-criminal-actor-targeting-organizations-for-data-exfiltration-and-destruction/,"Microsoft. (2022, March 22). DEV-0537 criminal actor targeting organizations for data exfiltration and destruction. Retrieved March 23, 2022.",
attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,Talos IPFS 2022,https://blog.talosintelligence.com/ipfs-abuse/,"Edmund Brumaghin. (2022, November 9). Threat Spotlight: Cyber Criminal Adoption of IPFS for Phishing, Malware Campaigns. Retrieved March 8, 2023.",
attack-pattern--3f18edba-28f4-4bb9-82c3-8aa60dcac5f7,Microsoft Dofoil 2018,https://cloudblogs.microsoft.com/microsoftsecure/2018/03/07/behavior-monitoring-combined-with-machine-learning-spoils-a-massive-dofoil-coin-mining-campaign/,"Windows Defender Research. (2018, March 7). Behavior monitoring combined with machine learning spoils a massive Dofoil coin mining campaign. Retrieved March 20, 2018.",
attack-pattern--3f886f2a-874f-4333-b794-aa6075009b1c,US-CERT TA18-106A Network Infrastructure Devices 2018,https://us-cert.cisa.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--3fc01293-ef5e-41c6-86ce-61f10706b64a,Linux Kerberos Tickets,https://www.fireeye.com/blog/threat-research/2020/04/kerberos-tickets-on-linux-red-teams.html,"Trevor Haskell. (2020, April 1). Kerberos Tickets on Linux Red Teams. Retrieved October 4, 2021.",
attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0,F-Secure The Dukes,https://www.f-secure.com/documents/996508/1030745/dukes_whitepaper.pdf,"F-Secure Labs. (2015, September 17). The Dukes: 7 years of Russian cyberespionage. Retrieved December 10, 2015.",
attack-pattern--40597f16-0963-4249-bf4c-ac93b7fb9807,mitre-attack,https://attack.mitre.org/techniques/T1567,,T1567
attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,Symantec Living off the Land,https://www.symantec.com/content/dam/symantec/docs/security-center/white-papers/istr-living-off-the-land-and-fileless-attack-techniques-en.pdf,"Wueest, C., Anand, H. (2017, July). Living off the land and fileless attack techniques. Retrieved April 10, 2018.",
attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3,ThreatConnect Infrastructure Dec 2020,https://threatconnect.com/blog/infrastructure-research-hunting/,"ThreatConnect. (2020, December 15). Infrastructure Research and Hunting: Boiling the Domain Ocean. Retrieved October 12, 2021.",
attack-pattern--41868330-6ee2-4d0f-b743-9f2294c3c9b6,Wikipedia File Header Signatures,https://en.wikipedia.org/wiki/List_of_file_signatures,"Wikipedia. (2016, March 31). List of file signatures. Retrieved April 22, 2016.",
attack-pattern--41d9846c-f6af-4302-a654-24bba2729bc6,Elastic Process Injection July 2017,https://www.endgame.com/blog/technical-blog/ten-process-injection-techniques-technical-survey-common-and-trending-process,"Hosseini, A. (2017, July 18). Ten Process Injection Techniques: A Technical Survey Of Common And Trending Process Injection Techniques. Retrieved December 7, 2017.",
attack-pattern--428ca9f8-0e33-442a-be87-f869cb4cf73e,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,LOLBAS Main Site,https://lolbas-project.github.io/,"LOLBAS. (n.d.). Living Off The Land Binaries and Scripts (and also Libraries). Retrieved February 10, 2020.",
attack-pattern--42fe883a-21ea-4cfb-b94a-78b6476dcc83,Black Hat 2015 App Shim,https://www.blackhat.com/docs/eu-15/materials/eu-15-Pierce-Defending-Against-Malicious-Application-Compatibility-Shims-wp.pdf,"Pierce, Sean. (2015, November). Defending Against Malicious Application Compatibility Shims. Retrieved June 22, 2017.",
attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,Brining MimiKatz to Unix,https://labs.portcullis.co.uk/download/eu-18-Wadhwa-Brown-Where-2-worlds-collide-Bringing-Mimikatz-et-al-to-UNIX.pdf,"Tim Wadhwa-Brown. (2018, November). Where 2 worlds collide Bringing Mimikatz et al to UNIX. Retrieved October 13, 2021.",
attack-pattern--43881e51-ac74-445b-b4c6-f9f9e9bf23fe,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,Microsoft OAuth Spam 2022,https://www.microsoft.com/en-us/security/blog/2022/09/22/malicious-oauth-applications-used-to-compromise-email-servers-and-spread-spam/,"Microsoft. (2023, September 22). Malicious OAuth applications abuse cloud email services to spread spam. Retrieved March 13, 2023.",
attack-pattern--43ba2b05-cf72-4b6c-8243-03a4aba41ee0,S1 macOs Persistence,https://www.sentinelone.com/blog/how-malware-persists-on-macos/,"Stokes, P. (2019, July 17). How Malware Persists on macOS. Retrieved March 27, 2020.",
attack-pattern--43c9bc06-715b-42db-972f-52d25c09a20c,Kaspersky ManOnTheSide,https://usa.kaspersky.com/blog/man-on-the-side/27854/,"Starikova, A. (2023, February 14). Man-on-the-side – peculiar attack. Retrieved September 1, 2023.",
attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,Chokepoint preload rootkits,http://www.chokepoint.net/2014/02/detecting-userland-preload-rootkits.html,"stderr. (2014, February 14). Detecting Userland Preload Rootkits. Retrieved December 20, 2017.",
attack-pattern--43f2776f-b4bd-4118-94b8-fee47e69676d,RedHat Webhooks,https://www.redhat.com/en/topics/automation/what-is-a-webhook,"RedHat. (2022, June 1). What is a webhook?. Retrieved July 20, 2023.",
attack-pattern--44dca04b-808d-46ca-b25f-d85236d4b9f8,"External to DA, the OS X Way",http://www.slideshare.net/StephanBorosh/external-to-da-the-os-x-way,"Alex Rymdeko-Harvey, Steve Borosh. (2016, May 14). External to DA, the OS X Way. Retrieved July 3, 2017.",
attack-pattern--451a9977-d255-43c9-b431-66de80130c8c,GitLab WakeOnLAN,https://gitlab.com/wireshark/wireshark/-/wikis/WakeOnLAN,"Perry, David. (2020, August 11). WakeOnLAN (WOL). Retrieved February 17, 2021.",
attack-pattern--45241b9e-9bbc-4826-a2cc-78855e51ca09,Azure Serial Console,https://learn.microsoft.com/en-us/troubleshoot/azure/virtual-machines/serial-console-overview,"Microsoft. (2022, October 17). Azure Serial Console. Retrieved June 2, 2023.",
attack-pattern--4579d9c9-d5b9-45e0-9848-0104637b579f,GitHub Mimikittenz July 2016,https://github.com/putterpanda/mimikittenz,"Jamieson O'Reilly (putterpanda). (2016, July 4). mimikittenz. Retrieved June 20, 2019.",
attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,split man page,https://man7.org/linux/man-pages/man1/split.1.html,"Torbjorn Granlund, Richard M. Stallman. (2020, March null). split(1) — Linux manual page. Retrieved March 25, 2022.",
attack-pattern--45d84c8b-c1e2-474d-a14d-69b5de0a2bc0,Source Manual,https://ss64.com/bash/source.html,"ss64. (n.d.). Source or Dot Operator. Retrieved May 21, 2019.",
attack-pattern--46944654-fcc1-4f63-9dad-628102376586,Mandiant Search Order,https://www.mandiant.com/blog/dll-search-order-hijacking-revisited/,"Mandiant. (2010, August 31). DLL Search Order Hijacking Revisited. Retrieved December 5, 2014.",
attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611,WindowsIR Anti-Forensic Techniques,http://windowsir.blogspot.com/2013/07/howto-determinedetect-use-of-anti.html,"Carvey, H. (2013, July 23). HowTo: Determine/Detect the use of Anti-Forensics Techniques. Retrieved June 3, 2016.",
attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,Introducing Donut,https://thewover.github.io/Introducing-Donut/,"The Wover. (2019, May 9). Donut - Injecting .NET Assemblies as Shellcode. Retrieved October 4, 2021.",
attack-pattern--494ab9f0-36e0-4b06-b10d-57285b040a06,BleepingComputer Agent Tesla steal wifi passwords,https://www.bleepingcomputer.com/news/security/hackers-steal-wifi-passwords-using-upgraded-agent-tesla-malware/,"Sergiu Gatlan. (2020, April 16). Hackers steal WiFi passwords using upgraded Agent Tesla malware. Retrieved September 8, 2023.",
attack-pattern--4a2975db-414e-4c0c-bd92-775987514b4b,Microsoft PowerShell SilentlyContinue,https://learn.microsoft.com/powershell/module/microsoft.powershell.core/about/about_preference_variables?view=powershell-7.3#debugpreference,"Microsoft. (2023, March 2). $DebugPreference. Retrieved August 30, 2023.",
attack-pattern--4a5b7ade-8bb5-4853-84ed-23f262002665,Keyctl-unmask,https://www.antitree.com/2020/07/keyctl-unmask-going-florida-on-the-state-of-containerizing-linux-keyrings/,"Mark Manning. (2020, July 23). Keyctl-unmask: ""Going Florida"" on The State Of Containerizing Linux Keyrings. Retrieved July 6, 2022.",
attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,BSidesSLC 2020 - LNK Elastic,https://www.youtube.com/watch?v=nJ0UsyiUEqQ,"French, D., Filar, B.. (2020, March 21). A Chain Is No Stronger Than Its Weakest LNK. Retrieved November 30, 2020.",
attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,Prevailion DarkWatchman 2021,https://www.prevailion.com/darkwatchman-new-fileless-techniques/,"Smith, S., Stafford, M. (2021, December 14). DarkWatchman: A new evolution in fileless techniques. Retrieved January 10, 2022.",
attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470,Google Workspace Global Access List,https://support.google.com/a/answer/166870?hl=en,"Google. (n.d.). Retrieved March 16, 2021.",
attack-pattern--4be89c7c-ace6-4876-9377-c8d54cef3d63,virtualization.info 2006,http://virtualization.info/en/news/2006/08/debunking-blue-pill-myth.html,"virtualization.info. (Interviewer) & Liguori, A. (Interviewee). (2006, August 11). Debunking Blue Pill myth &#91;Interview transcript&#93;. Retrieved November 13, 2014.",
attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0,ISACA Malware Tricks,https://www.isaca.org/resources/isaca-journal/issues/2017/volume-6/evasive-malware-tricks-how-malware-evades-detection-by-sandboxes,"Kolbitsch, C. (2017, November 1). Evasive Malware Tricks: How Malware Evades Detection by Sandboxes. Retrieved March 30, 2021.",
attack-pattern--4bf5845d-a814-4490-bc5c-ccdee6043025,Sysinternals AppCertDlls Oct 2007,https://forum.sysinternals.com/appcertdlls_topic12546.html,"Microsoft. (2007, October 24). Windows Sysinternals - AppCertDlls. Retrieved December 18, 2017.",
attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49,Twitter CMSTP Jan 2018,https://twitter.com/NickTyrer/status/958450014111633408,"Tyrer, N. (2018, January 30). CMSTP.exe - remote .sct execution applocker bypass. Retrieved April 11, 2018.",
attack-pattern--4d2a5b3e-340d-4600-9123-309dd63c9bf8,Breach Post-mortem SSH Hijack,https://matrix.org/blog/2019/05/08/post-mortem-and-remediations-for-apr-11-security-incident,"Hodgson, M. (2019, May 8). Post-mortem and remediations for Apr 11 security incident. Retrieved February 17, 2020.",
attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a,evt_log_tampering,https://svch0st.medium.com/event-log-tampering-part-1-disrupting-the-eventlog-service-8d4b7d67335c,"svch0st. (2020, September 30). Event Log Tampering Part 1: Disrupting the EventLog Service. Retrieved September 14, 2021.",
attack-pattern--4eeaf8a9-c86b-4954-a663-9555fb406466,mitre-attack,https://attack.mitre.org/techniques/T1029,,T1029
attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,Wikipedia Server Message Block,https://en.wikipedia.org/wiki/Server_Message_Block,"Wikipedia. (2017, December 16). Server Message Block. Retrieved December 21, 2017.",
attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f,Rhino Labs Cloud Backdoor September 2019,https://github.com/RhinoSecurityLabs/ccat,"Rhino Labs. (2019, September). Cloud Container Attack Tool (CCAT). Retrieved September 12, 2019.",
attack-pattern--4fe28b27-b13c-453e-a386-c2ef362a573b,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--4ff5d6a8-c062-4c68-a778-36fc5edd564f,ESET InvisiMole June 2020,https://www.welivesecurity.com/wp-content/uploads/2020/06/ESET_InvisiMole.pdf,"Hromcova, Z. and Cherpanov, A. (2020, June). INVISIMOLE: THE HIDDEN PART OF THE STORY. Retrieved July 16, 2020.",
attack-pattern--4ffc1794-ec3b-45be-9e52-42dbcb2af2de,RFC1918,https://tools.ietf.org/html/rfc1918,"IETF Network Working Group. (1996, February). Address Allocation for Private Internets. Retrieved October 20, 2020.",
attack-pattern--506f6f49-7045-4156-9007-7474cb44ad6d,Intezer App Service Phishing,https://www.intezer.com/blog/malware-analysis/kud-i-enter-your-server-new-vulnerabilities-in-microsoft-azure/,"Paul Litvak. (2020, October 8). Kud I Enter Your Server? New Vulnerabilities in Microsoft Azure. Retrieved August 18, 2022.",
attack-pattern--5095a853-299c-4876-abd7-ac0050fb5462,Microsoft Configure LSA,https://technet.microsoft.com/en-us/library/dn408187.aspx,"Microsoft. (2013, July 31). Configuring Additional LSA Protection. Retrieved June 24, 2015.",
attack-pattern--514ede4c-78b3-4d78-a38b-daddf6217a79,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--519630c5-f03f-4882-825c-3af924935817,VirusTotal FAQ,https://www.virustotal.com/en/faq/,"VirusTotal. (n.d.). VirusTotal FAQ. Retrieved May 23, 2019.",
attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814,NIST MFA,https://csrc.nist.gov/glossary/term/Multi_Factor-Authentication,"NIST. (n.d.). Multi-Factor Authentication (MFA). Retrieved January 30, 2020.",
attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,Kali Redsnarf,https://github.com/nccgroup/redsnarf,"NCC Group PLC. (2016, November 1). Kali Redsnarf. Retrieved December 11, 2017.",
attack-pattern--51e54974-a541-4fb6-a61b-0518e4c6de41,D3Secutrity CTI Feeds,https://d3security.com/blog/10-of-the-best-open-source-threat-intelligence-feeds/,"Banerd, W. (2019, April 30). 10 of the Best Open Source Threat Intelligence Feeds. Retrieved October 20, 2020.",
attack-pattern--51ea26b1-ff1e-4faa-b1a0-1114cd298c87,mitre-attack,https://attack.mitre.org/techniques/T1011,,T1011
attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd,US-CERT TA18-068A 2018,https://www.us-cert.gov/ncas/alerts/TA18-086A,"US-CERT. (2018, March 27). TA18-068A Brute Force Attacks Conducted by Cyber Actors. Retrieved October 2, 2019.",
attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4,Register Deloitte,https://www.theregister.com/2017/09/26/deloitte_leak_github_and_google/,"Thomson, I. (2017, September 26). Deloitte is a sitting duck: Key systems with RDP open, VPN and proxy 'login details leaked'. Retrieved October 19, 2020.",
attack-pattern--52d40641-c480-4ad5-81a3-c80ccaddf82d,Microsoft Configure LSA,https://technet.microsoft.com/en-us/library/dn408187.aspx,"Microsoft. (2013, July 31). Configuring Additional LSA Protection. Retrieved June 24, 2015.",
attack-pattern--52f3d5a6-8a0f-4f82-977e-750abf90d0b0,Microsoft SendNotifyMessage function,https://msdn.microsoft.com/library/windows/desktop/ms644953.aspx,"Microsoft. (n.d.). SendNotifyMessage function. Retrieved December 16, 2017.",
attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b,change_rdp_port_conti,https://twitter.com/TheDFIRReport/status/1498657772254240768,"The DFIR Report. (2022, March 1). ""Change RDP port"" #ContiLeaks. Retrieved March 1, 2022.",
attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,Wikipedia File Header Signatures,https://en.wikipedia.org/wiki/List_of_file_signatures,"Wikipedia. (2016, March 31). List of file signatures. Retrieved April 22, 2016.",
attack-pattern--53bfc8bf-8f76-4cd7-8958-49a884ddb3ee,Sofacy Komplex Trojan,https://researchcenter.paloaltonetworks.com/2016/09/unit42-sofacys-komplex-os-x-trojan/,"Dani Creus, Tyler Halfpop, Robert Falcone. (2016, September 26). Sofacy's 'Komplex' OS X Trojan. Retrieved July 8, 2017.",
attack-pattern--543fceb5-cb92-40cb-aacf-6913d4db58bc,EduardosBlog SIPs July 2008,https://blogs.technet.microsoft.com/eduardonavarro/2008/07/11/sips-subject-interface-package-and-authenticode/,"Navarro, E. (2008, July 11). SIP’s (Subject Interface Package) and Authenticode. Retrieved January 31, 2018.",
attack-pattern--54456690-84de-4538-9101-643e26437e09,Elastic Predicting DGA,https://arxiv.org/pdf/1611.00791.pdf,"Ahuja, A., Anderson, H., Grant, D., Woodbridge, J.. (2016, November 2). Predicting Domain Generation Algorithms with Long Short-Term Memory Networks. Retrieved April 26, 2019.",
attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47,cobaltstrike manual,https://web.archive.org/web/20210825130434/https://cobaltstrike.com/downloads/csmanual38.pdf,"Strategic Cyber LLC. (2017, March 14). Cobalt Strike Manual. Retrieved May 24, 2017.",
attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,SSH Secure Shell,https://www.ssh.com/ssh,"SSH.COM. (n.d.). SSH (Secure Shell). Retrieved March 23, 2020.",
attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--54ca26f3-c172-4231-93e5-ccebcac2161f,Mandiant Azure AD Backdoors,https://www.mandiant.com/resources/detecting-microsoft-365-azure-active-directory-backdoors,"Mike Burns. (2020, September 30). Detecting Microsoft 365 and Azure Active Directory Backdoors. Retrieved September 28, 2022.",
attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,OWASP Vuln Scanning,https://owasp.org/www-project-automated-threats-to-web-applications/assets/oats/EN/OAT-014_Vulnerability_Scanning,"OWASP. (n.d.). OAT-014 Vulnerability Scanning. Retrieved October 20, 2020.",
attack-pattern--55bb4471-ff1f-43b4-88c1-c9384ec47abf,Microsoft - Azure PowerShell,https://github.com/Azure/azure-powershell,"Microsoft. (2014, December 12). Azure/azure-powershell. Retrieved March 24, 2023.",
attack-pattern--55fc4df0-b42c-479a-b860-7a6761bcaad0,DigitalShadows CDN,https://www.digitalshadows.com/blog-and-research/content-delivery-networks-cdns-can-leave-you-exposed-how-you-might-be-affected-and-what-you-can-do-about-it/,"Swisscom & Digital Shadows. (2017, September 6). Content Delivery Networks (CDNs) Can Leave You Exposed – How You Might Be Affected And What You Can Do About It. Retrieved October 20, 2020.",
attack-pattern--561ae9aa-c28a-4144-9eec-e7027a14c8c3,Electron 2,https://www.first.org/resources/papers/conf2023/FIRSTCON23-TLP-CLEAR-Horejsi-Abusing-Electron-Based-Applications-in-Targeted-Attacks.pdf,"Trend Micro. (2023, June 6). Abusing Electronbased applications in targeted attacks. Retrieved March 7, 2024.",
attack-pattern--562e9b64-7239-493d-80f4-2bff900d9054,Trustwave Honeypot SkidMap 2023,https://www.trustwave.com/en-us/resources/blogs/spiderlabs-blog/honeypot-recon-new-variant-of-skidmap-targeting-redis/,"Radoslaw Zdonczyk. (2023, July 30). Honeypot Recon: New Variant of SkidMap Targeting Redis. Retrieved September 29, 2023.",
attack-pattern--564998d8-ab3e-4123-93fb-eccaa6b9714a,ADDSecurity DCShadow Feb 2018,https://adds-security.blogspot.fr/2018/02/detecter-dcshadow-impossible.html,"Lucand,G. (2018, February 18). Detect DCShadow, impossible?. Retrieved March 30, 2018.",
attack-pattern--565275d5-fcc3-4b66-b4e7-928e4cac6b8c,GitHub Turla Driver Loader,https://github.com/hfiref0x/TDL,"TDL Project. (2016, February 4). TDL (Turla Driver Loader). Retrieved April 22, 2021.",
attack-pattern--56e0d8b8-3e25-49dd-9050-3aa252f5aa92,Kubernetes Dashboard,https://kubernetes.io/docs/tasks/access-application-cluster/web-ui-dashboard/,"The Kubernetes Authors. (n.d.). Kubernetes Web UI (Dashboard). Retrieved March 29, 2021.",
attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,Trend Micro APT Attack Tools,http://blog.trendmicro.com/trendlabs-security-intelligence/in-depth-look-apt-attack-tools-of-the-trade/,"Wilhoit, K. (2013, March 4). In-Depth Look: APT Attack Tools of the Trade. Retrieved December 2, 2015.",
attack-pattern--56ff457d-5e39-492b-974c-dfd2b8603ffe,Palo Alto Prince of Persia,https://researchcenter.paloaltonetworks.com/2016/06/unit42-prince-of-persia-game-over/,"Bar, T., Conant, S., Efraim, L. (2016, June 28). Prince of Persia – Game Over. Retrieved July 5, 2017.",
attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,TrendMicro POWELIKS AUG 2014,https://blog.trendmicro.com/trendlabs-security-intelligence/poweliks-malware-hides-in-windows-registry/,"Santos, R. (2014, August 1). POWELIKS: Malware Hides In Windows Registry. Retrieved August 9, 2018.",
attack-pattern--573ad264-1371-4ae0-8482-d2673b719dba,sentinelone macos persist Jun 2019,https://www.sentinelone.com/blog/how-malware-persists-on-macos/,"Stokes, Phil. (2019, June 17). HOW MALWARE PERSISTS ON MACOS. Retrieved September 10, 2019.",
